"Yes, allow members to comment on videos.";"Yes, allow members to comment on videos."
"No, do not allow members to comment on videos.";"No, do not allow members to comment on videos."
"Allow Video Upload?";"Allow Video Upload?"
"Do you want to let members to upload their own videos? If set to no, some other settings on this page may not apply.";"Do you want to let members to upload their own videos? If set to no, some other settings on this page may not apply."
"Yes, allow video uploads.";"Yes, allow video uploads."
"No, do not allow video uploads.";"No, do not allow video uploads."
"Video Privacy";"Video Privacy"
"Your members can choose from any of the options checked below when they decide who can see their video. If you do not check any options, everyone will be allowed to view videos.";"Your members can choose from any of the options checked below when they decide who can see their video. If you do not check any options, everyone will be allowed to view videos."
"Everyone";"Everyone"
"All Registered Members";"All Registered Members"
"Friends and Networks";"Friends and Networks"
"Friends of Friends";"Friends of Friends"
"Friends Only";"Friends Only"
"Just Me";"Just Me"
"Video Comment Options";"Video Comment Options"
"Your members can choose from any of the options checked below when they decide who can post comments on their video. If you do not check any options, everyone will be allowed to post comments on media.";"Your members can choose from any of the options checked below when they decide who can post comments on their video. If you do not check any options, everyone will be allowed to post comments on media."
"Maximum Allowed Videos";"Maximum Allowed Videos"
"Enter the maximum number of allowed videos. The field must contain an integer, use zero for unlimited.";"Enter the maximum number of allowed videos. The field must contain an integer, use zero for unlimited."
"Allow Viewing of Video Playlists?";"Allow Viewing of Video Playlists?"
"Do you want to let members view video playlists? If set to no, some other settings on this page may not apply.";"Do you want to let members view video playlists? If set to no, some other settings on this page may not apply."
"Yes, allow viewing of all video playlists, even private ones.";"Yes, allow viewing of all video playlists, even private ones."
"Yes, allow viewing of video playlists.";"Yes, allow viewing of video playlists."
"No, do not allow video playlists to be viewed.";"No, do not allow video playlists to be viewed."
"Allow Creation of Video Playlists?";"Allow Creation of Video Playlists?"
"Do you want to let members create video playlists? If set to no, some other settings on this page may not apply. This is useful if you want members to be able to view videos, but only want certain levels to be able to create video playlists.";"Do you want to let members create video playlists? If set to no, some other settings on this page may not apply. This is useful if you want members to be able to view videos, but only want certain levels to be able to create video playlists."
"Yes, allow creation of video playlists.";"Yes, allow creation of video playlists."
"No, do not allow video playlist to be created.";"No, do not allow video playlist to be created."
"Allow Editing of Video Playlists?";"Allow Editing of Video Playlists?"
"Do you want to let members edit video playlists? If set to no, some other settings on this page may not apply.";"Do you want to let members edit video playlists? If set to no, some other settings on this page may not apply."
"Yes, allow members to edit all video playlists.";"Yes, allow members to edit all video playlists."
"Yes, allow members to edit their own video playlists.";"Yes, allow members to edit their own video playlists."
"No, do not allow members to edit their video playlists.";"No, do not allow members to edit their video playlists."
"Allow Deletion of Video Playlists?";"Allow Deletion of Video Playlists?"
"Do you want to let members delete video playlists? If set to no, some other settings on this page may not apply.";"Do you want to let members delete video playlists? If set to no, some other settings on this page may not apply."
"Yes, allow members to delete all video playlists.";"Yes, allow members to delete all video playlists."
"Yes, allow members to delete their own video playlists.";"Yes, allow members to delete their own video playlists."
"No, do not allow members to delete their video playlists.";"No, do not allow members to delete their video playlists."
"Allow Commenting on Video Playlists?";"Allow Commenting on Video Playlists?"
"Do you want to let members of this level comment on video playlists?";"Do you want to let members of this level comment on video playlists?"
"Yes, allow members to comment on all video playlists, including private ones.";"Yes, allow members to comment on all video playlists, including private ones."
"Yes, allow members to comment on video playlists.";"Yes, allow members to comment on video playlists."
"No, do not allow members to comment on video playlists.";"No, do not allow members to comment on video playlists."
"Video Playlist Privacy";"Video Playlist Privacy"
"Your members can choose from any of the options checked below when they decide who can see their video. If you do not check any options, everyone will be allowed to view video playlists.";"Your members can choose from any of the options checked below when they decide who can see their video. If you do not check any options, everyone will be allowed to view video playlists."
"Video Playlist Comment Options";"Video Playlist Comment Options"
"Your members can choose from any of the options checked below when they decide who can post comments on their video. If you do not check any options, everyone will be allowed to post comments on the playlist.";"Your members can choose from any of the options checked below when they decide who can post comments on their video. If you do not check any options, everyone will be allowed to post comments on the playlist."
"Category Name";"Category Name"
"Sub Category";"Sub Category"
"Parent Category";"Parent Category"
"Attach an icon (The icon will be resized to 24px * 24px)";"Attach an icon (The icon will be resized to 24px * 24px)"
"Add Category";"Add Category"
"Edit Category";"Edit Category"
"Delete Video";"Delete Video"
"Are you sure you want to delete this video?";"Are you sure you want to delete this video?"
"Global Settings";"Global Settings"
"These settings affect all members in your community.";"These settings affect all members in your community."
"Path to FFMPEG";"Path to FFMPEG"
"Please enter the full path to your FFMPEG installation. (Environment variables are not present)";"Please enter the full path to your FFMPEG installation. (Environment variables are not present)"
"Encoding Jobs";"Encoding Jobs"
"How many jobs do you want to allow to run at the same time?";"How many jobs do you want to allow to run at the same time?"
"Allow Embedding of Videos?";"Allow Embedding of Videos?"
"Enabling this option will give members the ability to embed videos on this site in other pages using an iframe (like YouTube).";"Enabling this option will give members the ability to embed videos on this site in other pages using an iframe (like YouTube)."
"Yes, allow embedding of videos.";"Yes, allow embedding of videos."
"No, do not allow embedding of videos.";"No, do not allow embedding of videos."
"Category Listings Per Page";"Category Listings Per P"age"
"Number of categories per page in the listing page? (Enter a number between 1 and 50)";"Number of categories per page in the listing page? (Enter a number between 1 and 50)"
"Category Listings Per Page";"Category Listings Per Page"
"Number of categories per page in the listing page? (Enter a number between 1 and 50)";"Number of categories per page in the listing page? (Enter a number between 1 and 50)"
"Listings Per Category";"Listings Per Category"
"Number of videos per category in the listing page? (Enter a number between 1 and 20)";"Number of videos per category in the listing page? (Enter a number between 1 and 20)"
"Playlists Per Page";"Playlists Per Page"
"Number of playlist in the My Playlist page? (Enter a number between 1 and 999)";"Number of playlist in the My Playlist page? (Enter a number between 1 and 999)"
"Number of email";"Number of email"
"Number of email about a video a person can send at each time? (Enter a number between 1 and 50)";"Number of email about a video a person can send at each time? (Enter a number between 1 and 50)"
"Playlist Name";"Playlist Name"
"Playlist Description";"Playlist Description"
"Privacy";"Privacy"
"Who may see this playlist?";"Who may see this playlist?"
"Comment Privacy";"Comment Privacy"
"Who may post comments on this playlist?";"Who may post comments on this playlist?"
"Playlist Image";"Playlist Image"
"The image should have the size (120px * 90px)";"The image should have the size (120px * 90px)"
"Delete Playlist";"Delete Playlist"
"Are you sure you want to delete this playlist?";"Are you sure you want to delete this playlist?"
"Save changes";"Save changes"
"Save Changes";"Save Changes"
"Playlist Image (optional)";"Playlist Image (optional)"
"When a new photo is uploaded, the old one will be deleted. The image should have the size (120px * 90px)";"When a new photo is uploaded, the old one will be deleted. The image should have the size (120px * 90px)"
"Who may see this playlist?";"Who may see this playlist?"
"Create Playlist";"Create Playlist"
"Remove video";"Remove video"
"Are you sure you want to remove this video from the watch later?";"Are you sure you want to remove this video from the watch later?"
"Remove";"Remove"
"Delete Video";"Delete Video"
"Are you sure you want to delete this video?";"Are you sure you want to delete this video?"
"Delete Video";"Delete Video"
"Browse By";"Browse By"
"Most Recent";"Most Recent"
"Most Viewed";"Most Viewed"
"Highest Rated";"Highest Rated"
"Most Liked";"Most Liked"
"Most Commented";"Most Commented"
"Featured";"Featured"
"Search";"Search"
"Video Title";"Video Title"
"Tags (Keywords)";"Tags (Keywords)"
"Separate tags with commas.";"Separate tags with commas."
"Video Description";"Video Description"
"Category";"Category"
"Show this video in search results";"Show this video in search results"
"Who may see this video?";"Who may see this video?"
"Who may post comments on this video?";"Who may post comments on this video?"
"Video Source";"Video Source"
"Save Video";"Save Video"
"by %s";"by %s"
"Video Link (URL)";"Video Link (URL)"
"Paste the web address of the video here.";"Paste the web address of the video here."
"The video is set as featured successfully";"The video is set as featured successfully"
"The video is removed from featured videos successfully";"The video is removed from featured videos successfully"
"FFMPEG path is not valid or does not exist";"FFMPEG path is not valid or does not exist"
"The exec() function is not available. The ffmpeg path has not been saved.";"The exec() function is not available. The ffmpeg path has not been saved."
"Your changes have been saved.";"Your changes have been saved."
"The category is deleted successfully.";"The category is deleted successfully."
"The category is edited successfully.";"The category is edited successfully."
"The category is created successfully.";"The category is created successfully."
"Remove video";"Remove video"
"Are you sure you want to remove this video from your favorite videos?";"Are you sure you want to remove this video from your favorite videos?"
"The video doesn't exist.";"The video doesn't exist."
"Invalid request method.";"Invalid request method."
"The video has been removed from your favorite videos.";"The video has been removed from your favorite videos."
"Invalid data";"Invalid data"
"Video doesn't exists or not authorized to delete.";"Video doesn't exists or not authorized to delete."
"Video has been deleted.";"Video has been deleted."
"Invalid Upload";"Invalid Upload"
"An error occurred.";"An error occurred."
"Invalid method.";"Invalid method."
"You have already uploaded the maximum number of videos allowed. If you would like to upload a new video, please delete an old one first.";"You have already uploaded the maximum number of videos allowed. If you would like to upload a new video, please delete an old one first."
"Video posted successfully.";"Video posted successfully.";
"We could not find a video there - please check the URL and try again.";"We could not find a video there - please check the URL and try again."
"The playlist doesn't exist or not authorized to delete.";"The playlist doesn't exist or not authorized to delete."
"The video playlist has been deleted.";"The video playlist has been deleted."
"Are you sure you want to remove this video from the playlist?";"Are you sure you want to remove this video from the playlist?"
"The video has been removed from the playlist.";"The video has been removed from the playlist."
"There is an error occured, please try again.";"There is an error occured, please try again."
"The emails are sent successfully !!!";"The emails are sent successfully !!!"
"There is no email entered !!!";"There is no email entered !!!"
"Are you sure you want to remove this video from the watch later?";"Are you sure you want to remove this video from the watch later?"
"The video has been removed from the watch later.";"The video has been removed from the watch later."
"Delete Video?";"Delete Video?"
"Are you sure that you want to delete this video? It will not be recoverable after being deleted.";"Are you sure that you want to delete this video? It will not be recoverable after being deleted."
"or";"or"
"Are you sure you want to delete the selected videos?";"Are you sure you want to delete the selected videos?"
"Videos Plugin";"Videos Plugin"
"VIDEO_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION";"This page lists all of the videos your users have posted. You can use this page to monitor these videos and delete offensive material if necessary. Entering criteria into the filter fields will help you find specific video. Leaving the filter fields blank will show all the videos on your social network."
